gamePk,away_runs,away_hits,away_errors,away_lob,home_runs,home_hits,home_errors,home_lob
633982,1,1,0,1,0,0,0,0
633992,0,2,0,2,0,0,0,0
633994,0,0,0,0,0,0,0,0
633955,1,1,0,2,0,1,0,1
633941,0,1,0,1,2,3,0,1
633969,0,0,0,0,0,1,0,0
633965,0,0,0,0,0,0,0,1
633956,0,0,0,2,0,0,0,0
633970,1,2,0,2,0,1,0,1
634023,0,0,0,0,1,1,0,1
633990,0,0,0,0,0,0,0,1
633958,0,0,0,1,1,2,0,2
634048,0,1,0,1,0,0,0,1
633962,0,0,0,0,0,0,0,0
633953,0,0,0,0,0,0,0,0
633951,0,1,2,0,2,0,0,1
633972,0,0,0,1,1,1,0,0
633945,2,3,0,2,0,0,0,0
633979,3,2,0,1,0,1,0,2
633928,1,3,0,1,0,0,0,2
633971,0,0,1,1,0,0,0,2
634074,0,0,0,0,2,1,0,1
633940,0,1,0,1,5,4,0,0
633967,0,1,0,2,0,1,0,1
633901,0,0,0,0,0,0,0,0
633890,0,1,0,2,2,2,0,3
633986,0,0,0,0,0,0,0,0
634064,0,0,0,0,0,0,0,0
633993,2,2,0,1,0,0,0,0
634021,0,0,0,0,1,1,0,3
633927,1,1,0,1,0,0,0,0
633939,0,0,0,0,1,2,0,1
633910,0,0,0,0,1,2,0,1
633912,0,0,0,2,1,1,0,0
633922,0,1,0,1,0,1,0,0
633912,0,0,0,2,1,1,0,0
633957,0,0,0,0,0,0,0,0
633888,1,1,0,1,0,0,0,0
633943,1,2,0,1,0,0,0,1
633937,0,0,0,0,0,1,0,2
633890,0,1,0,2,2,2,0,3
633915,0,1,0,1,3,1,0,0
633974,0,0,0,0,0,0,0,1
633910,0,0,0,0,1,2,0,1
634003,1,1,0,1,0,1,0,1
633924,0,1,0,2,0,1,0,1
633964,0,0,0,0,0,0,0,1
633914,0,0,0,1,0,0,0,0
633930,0,0,0,0,0,0,0,0
633934,0,0,0,0,0,0,0,0
634024,0,2,0,2,0,0,0,0
633966,0,1,0,1,2,3,0,3
634040,0,1,0,1,0,0,0,0
633961,0,1,0,1,0,1,0,2
633918,0,0,0,1,0,1,0,1
633932,0,1,0,1,0,1,0,2
634006,0,1,0,1,0,0,0,1
633987,4,2,0,0,1,1,0,2
633921,0,0,1,0,0,0,0,1
633997,0,0,0,0,0,0,0,0
634005,0,1,0,2,0,1,0,2
633916,2,1,0,1,0,0,0,0
633899,0,1,0,3,0,0,0,0
633887,0,0,0,0,0,0,0,3
634005,0,1,0,2,0,1,0,2
633936,0,0,0,1,1,1,0,0
633894,0,1,0,1,2,2,0,0
633916,2,1,0,1,0,0,0,0
633950,0,0,0,0,0,1,0,2
633944,0,0,0,1,1,3,0,2
633960,1,2,0,1,1,2,0,2
633887,0,0,0,0,0,0,0,3
633875,0,1,0,0,0,0,0,1
633929,0,0,0,0,0,0,0,0
633874,0,1,0,2,0,0,0,1
633903,0,1,0,1,0,0,0,0
633949,0,0,0,0,0,0,0,0
633938,0,2,0,1,1,1,0,1
633959,0,1,0,0,1,1,0,0
633913,1,2,0,2,0,0,0,0
633947,0,0,0,0,0,0,0,0
634042,0,0,0,0,0,0,0,0
633978,0,0,0,0,0,1,0,1
633933,2,1,0,0,0,0,0,0
633935,0,1,0,1,0,0,0,0
634042,0,0,0,0,0,0,0,0
633892,0,2,0,2,0,0,0,0
633854,0,1,0,1,2,2,0,1
633942,0,0,0,0,4,3,0,0
633881,1,2,0,1,1,1,0,3
633872,0,0,0,0,0,0,0,0
633931,3,3,0,3,0,0,1,0
633889,0,0,0,1,0,1,1,2
633923,3,3,0,0,0,0,0,0
633946,1,1,0,0,0,1,0,1
633968,0,0,0,0,1,2,0,2
634072,0,2,0,2,1,2,0,1
633925,0,0,0,0,0,1,0,2
633919,0,1,0,1,0,1,0,1
633898,0,0,0,0,0,1,0,1
633983,0,2,0,2,0,0,0,0
633948,0,0,0,0,0,1,0,1
633870,0,0,0,0,0,0,0,0
633884,0,0,0,0,2,2,0,0
634452,0,1,0,1,0,0,0,0
633897,0,1,0,0,0,0,0,0
633896,0,0,0,0,0,0,0,0
633849,0,0,0,0,0,0,0,0
633917,0,1,0,2,3,2,0,2
633900,1,1,0,0,1,2,0,1
633851,0,1,0,1,0,0,1,1
633926,0,0,0,0,0,0,0,0
633877,0,1,0,1,2,3,0,2
633856,0,0,0,1,1,2,0,1
633861,2,2,0,0,0,0,0,0
633857,0,0,0,0,0,1,0,1
633868,0,0,0,0,0,0,0,0
633863,1,2,0,1,1,1,0,1
633878,0,1,0,2,1,1,1,0
633880,0,0,0,0,0,1,0,0
633873,0,1,0,1,1,1,1,0
633891,0,1,0,1,1,2,0,0
633895,0,0,0,1,1,3,0,2
633885,0,0,0,0,0,1,0,1
633864,0,1,0,0,0,1,0,1
633871,0,0,0,0,0,0,0,0
633879,1,3,0,2,0,0,0,0
633855,0,1,0,1,0,0,0,1
633834,4,6,0,1,5,4,0,2
633853,0,1,0,2,0,1,0,2
633882,0,0,0,0,2,2,0,0
633844,0,0,0,0,0,1,0,1
633883,0,0,0,0,0,1,0,1
633842,1,2,0,3,1,2,0,3
633848,0,1,0,1,0,0,0,1
633988,1,1,2,0,11,7,0,0
633954,0,0,0,0,0,0,0,0
633867,0,1,0,2,0,0,0,0
633866,1,1,0,0,0,0,0,0
633836,0,0,0,1,0,1,0,1
633819,0,1,0,1,0,1,0,1
633831,0,1,0,1,0,1,0,0
633860,0,0,0,1,0,0,0,1
633835,0,0,0,0,0,2,0,2
633876,0,1,0,1,0,0,0,0
633833,1,2,0,1,1,1,0,0
633859,0,1,0,0,1,1,0,0
633809,1,2,0,3,2,3,0,2
633832,0,0,0,0,0,0,0,0
633823,0,1,0,1,0,0,0,0
633841,0,0,0,0,0,1,0,2
633818,0,0,0,0,0,0,0,0
633862,0,0,0,0,0,0,0,0
633858,0,1,0,1,2,1,0,1
633824,3,3,0,0,0,2,0,1
633815,0,0,0,0,0,0,0,0
633820,0,0,0,0,1,2,1,2
633830,0,0,0,0,0,0,0,0
633838,0,2,1,2,9,6,0,2
633840,0,1,0,1,0,0,0,0
633846,0,0,0,1,1,1,0,0
633825,0,0,1,0,0,0,0,1
633865,1,1,1,1,0,1,0,2
633837,1,1,0,0,0,0,0,0
633817,2,3,0,1,0,0,0,0
633816,0,0,0,0,1,1,0,0
633920,0,0,0,0,1,2,0,1
633797,0,0,0,1,1,2,0,1
633800,0,2,0,1,0,1,0,1
633807,2,3,0,1,1,3,0,2
633839,2,2,0,1,0,0,0,0
633795,0,0,0,1,0,0,0,0
633787,0,0,0,0,0,2,0,2
633799,0,0,0,0,0,1,0,1
633827,1,1,0,0,0,0,0,0
633886,0,0,0,0,0,1,0,2
633828,1,0,0,1,0,0,2,0
633852,0,1,0,1,0,0,0,0
633850,2,2,0,1,1,2,0,1
633845,0,0,0,0,1,2,0,1
633821,0,1,0,1,0,0,0,0
633814,0,0,0,0,1,1,0,0
633786,0,0,0,0,0,0,0,0
633794,0,0,0,0,1,3,0,1
633780,1,2,0,2,0,0,0,0
633810,0,0,0,0,0,0,0,0
633893,0,0,0,1,0,0,0,0
633774,0,1,0,1,0,0,0,1
633798,0,0,0,0,0,0,0,0
633808,2,3,0,1,0,2,0,2
633802,0,0,0,1,1,2,0,1
633847,0,0,0,1,0,0,0,0
633869,0,1,0,1,2,3,0,2
633843,1,1,0,1,1,1,0,2
633806,0,0,0,0,0,1,0,1
633812,1,1,0,0,2,4,0,2
634072,0,2,0,2,1,2,0,1
633796,0,0,0,0,4,3,0,1
633779,0,1,0,1,1,2,0,3
633773,2,2,0,1,0,1,0,2
633772,0,0,0,0,0,0,0,0
633785,1,1,0,1,0,0,0,0
633793,1,1,0,1,0,0,0,0
633822,0,1,0,2,3,3,0,0
633766,0,1,0,1,1,1,0,0
633813,1,2,0,1,0,1,0,1
633801,0,1,0,2,0,1,0,1
633752,0,0,0,0,0,1,0,0
633788,0,2,0,2,0,1,0,1
633804,0,1,0,1,2,3,0,1
633778,2,1,0,0,0,0,0,0
633826,0,0,0,0,2,2,0,2
633765,0,0,0,0,0,0,0,0
633777,0,0,0,1,0,0,0,0
633756,0,0,0,0,0,0,0,0
633784,0,0,0,1,0,1,0,2
633739,0,0,0,0,0,0,0,1
633811,2,2,0,1,1,3,0,2
633753,1,2,0,1,1,2,0,3
633764,0,1,0,1,0,1,0,2
633803,0,2,0,1,2,2,0,1
633759,0,0,0,2,0,0,0,0
633767,2,1,0,1,3,1,0,1
633738,1,2,0,2,0,2,0,2
633791,1,1,1,1,2,2,0,1
633783,0,1,1,1,1,1,1,1
633792,1,2,0,1,0,1,0,1
633775,2,3,1,1,4,3,0,1
633776,0,1,0,3,0,0,1,0
633744,1,2,0,1,0,1,0,1
633757,1,1,0,2,0,0,0,1
633762,0,0,0,0,0,0,0,1
633754,1,1,0,0,2,3,0,1
633758,0,0,0,1,0,0,0,0
633748,0,1,0,1,0,0,0,0
633733,0,0,0,0,3,3,0,0
633790,3,4,0,0,1,1,0,2
633770,0,1,0,1,0,0,0,0
633745,0,1,0,1,1,2,0,1
633742,0,0,0,0,0,1,0,0
633746,0,1,0,1,0,0,0,0
633741,0,1,0,1,2,2,0,0
633771,0,0,0,0,0,1,0,0
633743,0,1,0,3,3,4,0,2
633781,0,1,0,1,0,0,0,1
633735,1,3,1,3,0,1,0,1
633789,0,0,0,2,0,0,1,1
633782,1,1,0,1,1,2,0,2
633720,0,2,0,2,1,1,0,0
633768,0,0,0,0,0,0,0,1
633731,0,0,0,0,0,0,0,0
633717,0,0,1,0,0,0,0,2
633761,0,0,1,0,6,5,0,1
633745,0,1,0,1,1,2,0,1
633698,0,0,0,2,0,0,0,0
633763,0,0,0,0,4,6,0,3
633718,0,0,0,0,1,2,0,3
633712,0,0,0,1,0,0,0,0
633730,0,1,0,1,2,3,0,2
633732,0,1,0,0,2,2,0,1
633725,1,0,0,3,0,0,0,0
633699,0,0,0,0,3,4,0,2
633751,2,2,0,0,0,0,0,0
633721,3,3,0,2,2,1,1,0
633704,0,0,0,0,1,1,0,1
633726,3,3,0,0,0,0,1,2
633740,0,0,0,0,0,0,0,0
633736,0,0,0,1,0,1,0,0
633723,0,1,0,2,0,1,0,1
633710,0,1,1,1,1,2,0,2
633715,0,1,0,0,1,3,0,1
633711,1,2,0,1,0,1,0,0
633722,1,3,0,1,0,1,0,1
633690,0,1,0,1,0,0,0,0
633737,0,1,0,1,0,1,0,1
633728,4,4,0,1,0,0,0,0
633688,0,0,0,1,0,0,0,0
633805,3,3,0,3,0,0,0,0
633749,1,2,0,1,0,0,0,1
633713,0,1,0,0,1,2,0,1
633707,0,0,0,0,1,1,0,0
633696,2,2,0,0,0,1,0,1
633719,0,0,0,3,1,1,0,1
633689,0,0,0,0,0,0,0,0
633693,0,1,1,1,0,0,0,1
633705,0,1,0,1,3,3,0,0
633678,0,0,0,0,0,0,0,1
633700,0,0,0,0,0,0,0,0
633655,4,4,0,1,0,1,1,0
633673,2,2,0,0,0,0,0,0
633680,1,1,0,2,1,2,0,1
633727,0,0,0,0,0,1,0,1
633703,0,0,0,0,0,1,0,1
633729,0,2,0,3,0,0,0,1
633734,0,1,0,1,0,1,0,3
633716,1,3,0,2,0,0,0,3
633652,1,2,0,3,0,0,0,0
633684,0,0,0,0,5,6,0,0
633653,0,1,0,2,1,0,0,2
633769,0,0,1,0,1,1,0,2
633681,0,2,0,3,0,0,0,1
633724,4,4,0,0,0,1,0,1
633755,1,3,0,1,0,2,0,1
633829,0,1,0,1,0,0,0,0
633676,0,1,0,1,0,1,0,1
633714,0,0,0,0,0,0,0,1
633694,0,1,0,2,0,0,0,0
633701,2,2,0,0,0,0,0,1
633656,0,0,0,0,0,0,0,1
633679,4,4,0,1,0,1,0,1
633626,0,0,0,0,1,2,0,1
633675,0,1,0,1,1,2,0,1
633709,0,0,0,0,0,1,0,0
633612,0,0,0,0,0,1,0,1
633634,0,0,0,0,0,1,0,1
633665,0,0,0,0,0,1,0,3
633706,0,2,0,2,3,3,0,0
633632,3,5,0,2,0,1,0,0
633628,0,0,0,0,0,1,0,0
633695,1,1,0,2,1,3,1,1
633659,2,4,0,1,1,1,0,0
633630,0,0,0,0,0,0,0,1
633708,2,3,0,2,0,1,0,2
633619,0,0,0,0,1,2,0,0
633645,2,2,0,1,4,3,1,2
633658,2,4,0,1,0,0,0,0
633677,1,1,0,0,0,1,0,3
633641,0,1,0,2,3,4,0,1
633622,0,0,0,0,0,0,0,0
633633,0,1,0,2,0,1,0,0
633692,2,2,0,0,0,1,0,1
633691,0,0,0,0,0,0,0,0
633687,0,0,1,0,3,2,0,0
633617,0,1,0,0,0,0,0,1
633623,0,0,0,1,5,4,0,0
633624,0,1,0,2,0,0,0,1
633697,0,1,0,1,0,0,0,0
633618,0,0,0,0,0,0,0,0
633584,0,0,0,0,5,4,0,0
633593,0,0,0,0,1,1,0,1
633609,1,1,0,0,0,0,0,0
633607,1,1,0,0,1,2,0,2
633579,3,2,0,1,2,3,1,2
633638,0,0,0,0,1,1,0,1
633683,0,1,0,1,0,1,0,2
633702,1,3,0,2,0,0,0,0
633616,0,1,0,0,0,1,0,2
633654,0,1,0,2,0,1,0,1
633604,0,0,0,1,0,1,0,1
633600,1,2,0,0,0,0,0,1
633596,0,1,0,1,1,2,0,1
633615,1,2,1,2,4,6,0,2
634647,2,2,0,0,0,1,0,1
633583,0,0,0,0,1,3,0,1
633606,1,1,0,0,0,0,0,0
633613,3,2,0,0,0,0,1,0
633590,0,0,0,0,0,1,0,1
633573,2,3,0,1,0,0,0,0
633594,0,0,0,0,0,1,0,1
633592,1,1,0,3,2,2,0,0
633585,1,2,0,1,0,0,0,1
633597,1,2,0,1,0,1,0,2
633576,0,0,1,0,1,2,0,1
633577,2,3,0,0,2,4,0,1
633650,0,1,0,1,0,0,0,0
633598,2,3,0,1,0,0,0,0
633661,0,0,0,0,0,0,0,0
633610,2,2,0,0,0,0,0,0
633557,0,1,0,1,1,2,0,1
633550,0,0,0,0,0,1,0,1
633636,0,2,0,3,1,2,0,0
633575,1,1,0,0,0,1,0,1
633558,0,0,0,0,0,0,1,0
633610,2,2,0,0,0,0,0,0
633565,0,0,0,0,0,0,0,1
633602,0,0,0,0,1,3,0,3
633629,0,1,0,1,0,0,0,0
633574,2,4,0,1,0,1,0,2
633567,2,4,0,2,0,0,1,1
633611,0,1,1,1,3,2,0,0
633563,0,0,0,0,0,0,0,0
633582,0,2,0,2,0,0,0,0
633566,0,0,0,0,0,1,0,2
633554,0,1,0,0,0,0,0,0
633760,0,0,0,0,1,0,0,0
633899,0,1,0,3,0,0,0,0
633747,0,1,0,2,0,0,0,0
633542,0,0,0,0,0,0,0,0
633605,0,0,0,1,5,5,0,1
633588,0,1,0,1,0,0,0,0
633533,1,2,0,2,0,0,0,0
633651,0,0,0,1,4,4,0,2
633580,0,0,0,1,0,1,0,1
633547,0,2,0,2,0,1,0,0
633549,2,3,0,2,0,0,0,0
633572,0,0,0,0,0,0,0,1
633621,0,0,0,1,1,2,0,3
633526,0,1,0,1,0,1,0,2
633519,0,1,2,2,2,2,0,2
633750,0,0,0,1,0,0,0,0
633571,0,0,0,0,0,0,0,0
633537,0,0,0,0,0,0,0,0
633532,4,3,0,2,0,0,0,0
633670,4,5,0,1,0,1,0,2
633603,1,1,0,0,0,1,0,2
633540,0,1,0,2,2,1,0,0
633528,0,0,0,0,0,0,0,0
633569,0,1,0,2,0,0,0,0
633546,0,0,0,0,0,0,0,1
633541,0,0,0,0,0,0,0,0
633578,0,0,0,0,0,0,0,0
633570,0,1,0,2,0,1,0,2
633614,0,0,0,0,0,0,0,0
633568,3,3,0,1,0,1,0,1
633551,2,2,0,0,0,0,0,0
633524,1,1,0,1,2,1,0,1
633561,0,1,0,1,2,1,0,1
633513,2,2,0,1,0,1,0,1
633553,0,1,0,2,0,0,0,0
633627,0,0,0,1,2,2,0,0
633559,0,1,0,1,2,4,0,2
633503,3,4,0,1,0,0,0,1
633560,0,2,0,2,6,2,0,1
633564,0,0,0,0,0,1,0,0
633517,0,0,0,1,0,0,0,0
633514,1,1,0,0,1,1,0,1
633548,1,1,0,1,0,1,0,0
633538,0,0,0,1,1,1,0,1
633502,2,2,0,2,0,0,0,0
633505,1,1,0,0,0,0,0,2
633545,0,0,0,0,0,1,0,2
634515,0,0,0,0,0,0,0,0
633599,0,0,0,1,0,0,0,0
633536,0,1,0,2,0,1,0,1
633535,2,2,1,0,3,3,0,1
633521,0,1,0,1,0,2,0,2
633591,0,1,1,1,4,2,0,1
633543,0,0,0,0,3,4,0,1
633556,0,0,0,0,0,0,0,0
633555,3,2,0,0,1,1,1,0
633620,0,1,0,1,0,0,0,0
633498,0,1,0,1,0,1,0,2
633523,0,0,0,0,0,1,0,1
633608,1,1,0,0,0,0,0,0
633492,0,1,0,2,4,3,0,2
633530,0,2,0,2,0,0,0,0
633530,0,2,0,2,0,0,0,0
633509,0,0,0,0,1,2,0,2
633501,0,0,0,0,0,0,0,0
633589,0,1,0,1,1,2,0,2
633520,0,0,0,1,0,0,0,0
633534,0,0,0,0,0,0,0,2
633525,0,0,0,0,0,0,0,0
633539,0,0,0,0,0,0,0,1
633510,0,0,0,0,1,1,0,0
633552,1,2,0,2,2,4,0,2
633518,1,2,0,2,2,3,0,2
633562,0,0,0,0,2,3,0,0
633531,0,2,0,1,0,0,0,0
633500,0,0,0,0,0,0,0,0
633512,1,2,0,1,0,0,0,0
633581,0,0,0,0,0,0,0,0
633515,1,1,0,0,0,1,0,0
633494,0,1,0,0,0,0,0,0
633459,0,1,0,0,0,0,0,0
633504,0,1,0,2,0,2,0,2
633493,0,0,0,0,0,0,0,0
633489,1,1,0,2,1,2,1,1
633477,0,0,0,0,4,4,0,1
633473,0,1,0,1,1,2,0,1
633501,0,0,0,0,0,0,0,0
633486,0,0,0,0,0,0,0,0
633482,3,2,0,3,0,0,0,0
633516,0,2,1,2,3,2,0,1
633527,2,3,0,1,0,0,0,0
633544,0,0,0,0,2,3,0,1
633499,0,0,0,0,2,3,0,2
633472,0,0,0,0,0,0,0,0
633465,0,1,0,2,0,1,0,1
633867,0,1,0,2,0,0,0,0
634620,0,1,0,0,2,3,0,1
633601,2,2,0,1,1,2,0,1
633466,0,0,0,0,2,2,0,0
633475,3,4,0,1,1,1,0,0
633483,0,1,0,1,0,1,0,1
633450,2,1,0,1,2,4,1,3
633490,0,0,0,1,0,0,0,0
633458,0,1,0,1,2,2,0,0
633476,1,1,0,0,1,1,1,0
633443,0,2,0,2,3,5,0,1
633495,0,0,0,0,1,1,0,2
633444,0,1,0,1,1,1,0,1
633497,0,1,0,2,0,1,0,2
633496,1,3,1,2,2,4,0,1
633454,2,2,0,0,1,3,0,2
633587,0,0,0,1,0,0,0,0
633449,1,1,0,0,0,1,0,1
633478,2,2,0,0,1,0,0,2
633446,0,0,0,0,1,1,0,1
633508,0,0,0,0,0,0,0,2
633455,0,0,0,0,0,0,0,0
633488,0,1,0,1,1,1,0,0
633471,0,0,0,1,2,1,0,2
633506,0,0,0,0,0,0,0,0
633426,0,1,0,2,0,1,0,1
633474,7,5,0,2,1,1,1,3
633491,2,2,0,0,0,1,0,1
633427,2,2,0,0,2,2,1,0
633432,0,1,0,0,1,1,0,0
633506,0,0,0,0,0,0,0,0
633419,0,1,0,1,0,0,0,0
633484,2,1,0,0,7,3,0,1
633445,0,0,0,0,0,1,0,1
633467,0,0,0,0,0,0,0,0
633435,0,0,0,1,4,3,0,1
633437,2,2,0,1,2,3,0,0
633485,4,2,0,1,0,0,0,0
633479,1,1,0,1,0,0,0,0
633461,0,0,0,0,0,0,0,0
633456,2,3,0,1,1,1,1,0
633457,0,2,0,2,1,1,0,1
633529,0,1,0,3,0,2,1,1
633405,1,2,0,1,0,0,0,1
633481,0,1,0,1,1,2,0,1
633463,0,1,0,1,0,0,0,0
633469,0,1,0,1,0,0,0,0
633480,0,0,0,0,0,0,0,2
633418,1,1,0,1,3,3,0,0
633460,0,1,1,1,0,1,0,1
633438,1,2,0,1,0,0,0,0
633421,1,1,0,0,2,3,0,1
633447,2,2,0,2,0,1,1,2
633448,0,1,1,1,2,2,0,0
633404,0,2,0,1,0,0,0,1
633507,1,1,0,0,0,1,0,1
633464,0,0,0,1,2,2,0,0
633462,0,0,0,0,0,0,0,0
633451,0,0,0,0,0,1,0,3
633420,2,3,0,1,0,1,0,2
633468,0,0,0,1,1,1,0,1
633415,0,1,0,0,0,0,0,0
633433,3,4,0,1,0,0,1,0
633402,1,1,0,0,0,1,0,1
633452,0,0,0,0,0,0,0,1
633470,0,0,0,2,0,0,0,0
633511,0,0,0,0,0,0,0,0
633522,1,1,0,0,0,0,0,0
633440,0,1,0,2,0,0,0,0
633403,0,0,0,0,0,0,0,0
633390,2,2,0,0,0,0,0,0
633387,3,3,0,2,0,0,0,0
633441,0,1,0,3,0,0,0,0
633439,0,1,0,1,0,0,0,1
633442,2,3,0,1,0,0,0,0
633416,0,0,0,0,0,0,0,2
633429,1,3,0,2,0,1,0,1
633430,0,1,0,1,0,1,0,0
633401,0,0,0,0,0,0,0,1
633424,0,0,0,2,0,0,0,0
633453,0,0,0,0,2,2,0,1
633388,0,2,0,3,0,2,0,2
633379,0,1,0,1,0,1,0,1
633398,0,0,0,0,0,1,0,2
633374,2,2,0,0,0,2,0,1
633422,0,0,0,1,1,1,0,1
633408,0,0,0,0,0,1,0,1
633428,1,3,0,1,0,2,0,2
633414,0,0,0,0,0,1,0,1
633410,0,2,0,1,1,1,0,0
633423,0,0,0,0,0,0,0,0
633522,1,1,0,0,0,0,0,0
633417,0,0,0,0,0,1,0,1
633431,0,1,0,1,0,0,0,1
633434,0,0,0,0,1,1,0,0
633391,0,0,0,3,2,3,0,1
633399,0,0,0,1,0,1,0,2
633425,0,0,0,0,0,0,0,0
633436,2,3,0,1,0,0,0,0
633380,0,0,0,1,0,1,0,1
633361,0,0,0,0,0,0,0,1
633411,1,2,0,3,0,1,1,1
633353,0,0,0,0,0,1,0,0
633487,0,0,0,0,0,0,0,0
633412,0,1,0,2,0,0,0,0
633400,0,0,0,0,0,0,0,0
633386,0,0,0,0,0,1,0,3
633363,0,0,0,0,0,0,0,1
633389,0,0,0,2,0,0,0,0
633378,1,2,0,1,0,1,0,3
633413,1,1,0,1,0,1,0,1
633384,0,0,0,0,0,1,0,2
633376,0,0,0,1,0,0,0,1
633364,0,0,0,0,0,1,0,2
633393,4,3,0,0,0,0,0,0
633369,0,1,0,1,0,0,0,0
633406,3,5,0,1,2,1,0,0
633352,0,0,0,0,0,0,0,0
633370,1,1,0,0,3,4,0,1
633381,0,0,0,0,3,4,0,1
633358,2,3,0,1,0,1,0,1
633396,0,1,0,0,0,1,0,1
633382,3,3,0,1,0,1,0,1
633360,0,0,0,0,0,0,0,1
633395,1,1,0,0,1,3,0,2
633339,0,0,0,0,3,2,0,1
633360,0,0,0,0,0,0,0,1
633330,1,2,0,1,3,5,0,3
633335,0,1,0,0,0,1,0,1
633349,1,2,0,1,0,0,1,0
633383,0,1,0,1,0,1,0,1
633395,1,1,0,0,1,3,0,2
633342,0,1,0,2,0,1,0,1
633385,0,0,0,0,2,3,0,1
633332,3,4,0,2,0,1,0,1
633333,0,0,0,0,1,1,0,0
633375,0,1,1,1,3,4,0,2
633368,1,1,0,0,0,0,0,0
633355,0,1,0,2,0,0,0,0
633347,1,1,0,1,1,1,0,3
633362,3,3,0,1,0,1,0,3
633371,3,3,0,2,1,0,0,3
633334,0,1,0,2,1,2,0,2
633354,2,3,0,1,0,0,0,0
633392,0,0,0,1,0,1,0,1
633315,0,0,0,0,1,1,0,0
633409,0,0,0,0,0,0,0,0
633397,0,0,0,0,0,2,0,2
633359,0,0,0,0,0,0,0,0
633351,0,2,0,3,2,1,0,2
633343,3,4,0,1,0,0,0,0
633331,0,0,0,1,0,0,0,1
633326,0,0,0,0,2,2,0,2
633365,0,1,0,1,3,3,0,2
633377,0,0,0,0,0,1,0,2
633373,0,0,0,0,0,0,0,0
633308,0,0,0,0,0,0,0,0
633338,0,2,0,3,0,0,0,0
633357,1,2,0,1,2,1,0,2
633336,1,1,0,0,0,0,0,0
633345,0,1,0,0,0,0,0,0
633366,0,0,0,0,0,0,1,0
633348,0,2,0,1,0,0,0,0
633407,0,1,0,2,0,1,0,1
633322,0,0,0,1,1,2,1,2
633320,0,2,0,3,0,1,0,1
633367,0,1,0,0,0,0,0,0
633341,1,1,0,0,0,1,0,1
633293,0,0,0,1,1,1,0,0
633289,0,1,0,1,0,2,0,2
633294,0,1,1,1,3,4,0,3
633316,0,0,0,0,2,2,0,0
633350,0,0,0,0,0,1,0,1
633295,0,0,0,0,1,3,0,2
633326,0,0,0,0,2,2,0,2
633344,1,2,0,0,0,0,0,0
633312,0,0,0,1,0,2,0,2
633317,0,0,0,0,0,1,0,0
633356,1,1,0,2,0,2,0,1
633304,0,0,0,0,0,0,0,0
633313,0,0,0,0,1,2,0,2
633311,0,1,0,2,5,4,0,0
633301,0,1,0,1,0,0,0,0
633288,0,0,0,0,0,0,0,0
633282,0,1,1,1,2,2,0,1
633325,0,0,0,0,5,3,0,0
633270,0,0,0,0,0,0,0,1
633327,0,0,0,0,0,0,0,0
633324,0,0,0,0,3,3,0,3
633307,0,0,0,0,0,0,0,0
633340,0,1,0,2,0,1,0,1
633274,1,3,0,1,0,1,0,1
633297,0,0,0,0,0,0,0,0
633279,0,0,0,1,0,1,0,1
633302,0,2,0,1,1,1,0,0
633314,0,1,0,0,0,1,0,1
633318,0,1,0,1,1,2,0,1
633394,2,1,0,2,0,0,0,0
633337,3,4,0,2,2,3,0,2
634675,0,0,0,0,0,0,0,0
633291,0,2,0,1,0,0,0,0
633283,0,2,0,2,3,2,0,1
633447,2,2,0,2,0,1,1,2
633346,0,1,0,0,0,1,0,1
633305,3,3,0,1,3,3,1,1
633310,0,0,0,0,0,1,0,0
633266,0,0,0,0,1,1,0,0
633263,0,0,0,0,2,1,0,2
633265,0,0,0,0,0,1,0,1
633328,0,1,0,0,1,2,0,1
633309,0,0,0,0,1,2,0,1
633285,0,0,0,0,0,0,0,0
633321,5,3,0,0,0,1,0,2
633323,1,2,0,2,0,0,0,0
633296,0,0,0,0,0,0,0,0
633264,0,0,0,0,0,1,0,1
634222,0,0,0,0,1,2,0,1
633372,0,0,0,0,0,0,0,0
634222,0,0,0,0,1,2,0,1
633275,1,2,0,1,0,1,0,1
633306,0,1,0,2,1,2,0,1
633319,0,1,0,1,0,0,0,0
633299,0,0,1,0,2,1,0,1
633290,0,0,0,0,0,1,0,1
633267,2,2,0,1,1,1,0,2
633248,0,0,0,0,0,1,0,1
633253,0,1,0,1,0,0,0,0
633281,0,0,0,1,0,0,0,0
633262,0,1,0,1,0,0,0,0
633298,0,1,0,1,0,0,0,2
633303,0,1,0,0,0,0,0,0
633261,1,2,0,1,0,1,0,1
633286,0,0,0,1,0,1,0,1
633292,0,1,0,1,6,5,0,0
633235,0,1,2,3,6,4,0,2
633267,2,2,0,1,1,1,0,2
633299,0,0,1,0,2,1,0,1
633256,0,0,0,0,0,0,0,0
633292,0,1,0,1,6,5,0,0
633280,0,2,0,1,0,1,0,1
633252,1,1,0,3,0,0,0,1
633237,0,0,0,0,1,1,0,1
633239,0,0,0,1,0,2,0,2
633287,0,0,0,0,0,0,0,0
633247,0,0,0,0,0,0,0,1
633228,0,2,0,3,0,0,0,0
633300,0,0,0,0,0,1,0,2
633255,0,0,1,0,1,2,0,2
633238,1,1,0,0,0,0,0,0
633284,2,1,0,1,0,0,1,0
633251,0,0,0,0,0,0,0,0
633273,0,0,0,0,0,0,0,0
633278,0,1,1,1,0,0,0,1
633476,1,1,0,0,1,1,1,0
633233,0,1,0,1,4,4,0,0
